번호                                                                                                                                       (01.6월 기준),주소
3013,서울특별시 구로구 남부순환로 구로동 693-(좌)
3014,서울특별시 구로구 남부순환로 구로동 693-(우)
3015,"서울특별시 구로구 가마산로 가마산로 87
(한일유앤아이아파트 입구)"
3016,"서울특별시 구로구 구일로 구일로 6
(구일어린이집 옆)"
3017,"서울특별시 구로구 구일로길 구일로길 60
(구일우성A상가 앞)"
3018,"서울특별시 구로구 구일로8길 구일로8길 31
(구로우성A 101동 뒷편)"
3019,서울특별시 구로구 구로중앙로 구로중앙로 135-6
3020,서울특별시 구로구 구로중앙로 구로중앙로 135-6
3021,서울특별시 구로구 구로동로 구로동로 141
3022,서울특별시 구로구 가마산로 가마산로 45(정문)
3023,서울특별시 구로구 가마산로 가마산로 45(후문)
3024,서울특별시 구로구 가마산로 가마산로 35
3025,서울특별시 구로구 가마산로 가마산로 50
3026,서울특별시 구로구 가마산로 가마산로 50
3027,서울특별시 구로구 가마산로 가마산로 50
3028,서울특별시 구로구 구로동로 구로동로 135 
3029,서울특별시 구로구 가마산로 가마산로 06
3030,서울특별시 구로구 구로동로 구로동로 159
3031,서울특별시 구로구 경인로 경인로 565
3032,서울특별시 구로구 경인로 경인로 557
3033,서울특별시 구로구 경인로 경인로 518
3034,서울특별시 구로구 구로동로 구로동로 179
3035,서울특별시 구로구 구로동로 구로동로 03
3036,서울특별시 구로구 구로동로 구로동 490(버스)
3037,서울특별시 구로구 구로동로 구로동로 174
3038,서울특별시 구로구 가마산로 가마산로 180-
3039,서울특별시 구로구 가마산로 가마산로 
3040,서울특별시 구로구 가마산로 가마산로 9길 4-4
3041,서울특별시 구로구 벚꽃로 벚꽃로 484
3042,서울특별시 구로구 구로동로 구로동로 15-1
3043,서울특별시 구로구 구로동로 구로동로 107
3044,서울특별시 구로구 가마산로 가마산로03 
3045,서울특별시 구로구 경인로 버스전용차로-17005
3046,서울특별시 구로구 경인로 버스전용차로-17005
3047,서울특별시 구로구 경인로 버스전용차로-17006
3048,서울특별시 구로구 겨인로 버스전용차로-17006
3049,서울특별시 구로구 가마산로 가마산로50
3050,서울특별시 구로구 가마산로 가마산로50
3051,서울특별시 구로구 가마산로 가마산로4
3052,서울특별시 구로구 구로동로 구로동로38-1
3053,서울특별시 구로구 구로동로 구로동로153
3054,서울특별시 구로구 가마산로 가마산로18
3055,서울특별시 구로구 가마산로 가마산로18
3056,서울특별시 구로구 가마산로 가마산로4
3057,서울특별시 구로구 구로동로 구로동로173
3058,서울특별시 구로구 구로동로 구로동로16
3059,서울특별시 구로구 가마산로 구로구청
3060,서울특별시 구로구 구로동로 구로동로 153
3061,서울특별시 구로구 구로동로 구로동로 19
3062,서울특별시 구로구 가마산로 가마산로 05
3063,서울특별시 구로구 구로동로 구로동로 170
3064,서울특별시 구로구 구로동로 구로동로 10
3065,서울특별시 구로구 구로동로 구로동로 03
3066,서울특별시 구로구 도림로 도림로 6
3067,서울특별시 구로구 도림로 도림로 6
3068,서울특별시 구로구 도림로 도림로 6
3069,서울특별시 구로구 도림천로 도림천로 376
3070,서울특별시 구로구 도림천로 도림천로 448
3071,서울특별시 구로구 디지털로 디지털로 73
3072,서울특별시 구로구 디지털로 디지털로 9
3073,서울특별시 구로구 디지털로  디지털로 319
3074,서울특별시 구로구 디지털로6길 디지털로6길 5
3075,서울특별시 구로구 디지털로7길 디지털로7길 10-1
3076,서울특별시 구로구 디지털로7길 디지털로7길 10-1
3077,서울특별시 구로구 디지털로7길 디지털로7길 10-1
3078,서울특별시 구로구 디지털로31길 디지털로31길 10
3079,서울특별시 구로구 디지털로3길 디지털로3길 55
3080,서울특별시 구로구 디지털로3길 디지털로3길 79
3081,서울특별시 구로구 디지털로3길 디지털로3길 79
3082,서울특별시 구로구 디지털로3나길 디지털로3나길 38
3083,서울특별시 구로구 디지털로3나길 디지털로3나길 51
3084,서울특별시 구로구 시흥대로 시흥대로 557
3085,서울특별시 구로구 시흥대로 시흥대로 557
3086,서울특별시 구로구 시흥대로 시흥대로 563
3087,서울특별시 구로구 시흥대로 시흥대로 563
3088,서울특별시 구로구 디지털로7가길 디지털로7가길 17
3089,서울특별시 구로구 디지털로31길 디지털로31길 41
3090,서울특별시 구로구 디지털로31길 디지털로31길 61
3091,서울특별시 구로구 디지털로31길 디지털로31길 86
3092,서울특별시 구로구 디지털로31길 디지털로31길 109
3093,서울특별시 구로구 도림천로 도림천로35
3094,서울특별시 구로구 도림로 도림로57
3095,서울특별시 구로구 구로동로 구로동로70
3096,서울특별시 구로구 도림로 도림로5
3097,서울특별시 구로구 구로동로 구로동로84
3098,서울특별시 구로구 구로동로 구로동로96-1
3099,서울특별시 구로구 구로동로 구로동로108
3100,서울특별시 구로구 구로동로 구로동로14
3101,서울특별시 구로구 구로동로 구로동로16-
3102,서울특별시 구로구 구로중앙로 구로중앙로8길66
3103,서울특별시 구로구 구로중앙로 구로중앙로8길66
3104,서울특별시 구로구 새말로 새말로94
3105,서울특별시 구로구 새말로 새말로94
3106,서울특별시 구로구 구로중앙로 구로중앙로 68(버스)
3107,서울특별시 구로구 구로중앙로 구로중앙로 68(버스)
3108,서울특별시 구로구 구로중앙로 구로중앙로15(횡단보도)
3109,서울특별시 구로구 구로중앙로 구로중앙로15(횡단보도)
3110,서울특별시 구로구 구로중앙로 구로중앙로15(버스)
3111,서울특별시 구로구 구로중앙로 구로중앙로15(버스)
3112,서울특별시 구로구 가마산로 가마산로83
3113,서울특별시 구로구 가마산로 가마산로83
3114,서울특별시 구로구 새말로 새말로81(버스)
3115,서울특별시 구로구 가마산로  가마산로7길45
3116,서울특별시 구로구 공원로 공원로7
3117,서울특별시 구로구 공원로 공원로51
3118,서울특별시 구로구 공원로 공원로6길
3119,서울특별시 구로구 공원로 공원로54
3120,서울특별시 구로구 새말로 신도림역번(택시)
3121,서울특별시 구로구 새말로 새말로117-6(횡단보도)
3122,서울특별시 구로구 새말로 신도림역번(신호등)
3123,서울특별시 구로구 새말로 신도림역번(자전거)
3124,서울특별시 구로구 새말로 신도림역번(환승)
3125,서울특별시 구로구 경인로 경인로57
3126,서울특별시 구로구 구로중앙로 구로중앙로 68
3127,서울특별시 구로구 구로중앙로 구로중앙로 68
3128,서울특별시 구로구 구로중앙로 구로중앙로8길 65
3129,서울특별시 구로구 구로중앙로 구로중앙로8길 108
3130,서울특별시 구로구 구로중앙로 구로동514-
3131,서울특별시 구로구 새말로 구로동3-64
3132,서울특별시 구로구 공원로 공원로7
3133,서울특별시 구로구 오리로 오리로15길 3
3134,서울특별시 구로구 오리로 오리로15길 3
3135,서울특별시 구로구 오리로 오리로 1307
3136,서울특별시 구로구 오리로 오리로193
3137,서울특별시 구로구 오리로 오리로186
3138,서울특별시 구로구 부일로 궁동 199-6(우)
3139,서울특별시 구로구 부일로 부일로 973-9 건너편
3140,서울특별시 구로구 부일로 부일로 973-9
3141,서울특별시 구로구 부일로 부일로15길 4(궁동입구버스정류장)
3142,서울특별시 구로구 부일로 부일로 957 건너편
3143,서울특별시 구로구 부일로 부일로 957 건너편
3144,서울특별시 구로구 부일로 부일로 949
3145,서울특별시 구로구 부일로 온수동 119-4
3146,서울특별시 구로구 부일로 부일로869
3147,서울특별시 구로구 부일로 부일로86맞은편
3148,서울특별시 구로구 부일로 부일로9길 87
3149,서울특별시 구로구 부일로 부일로9길 133
3150,서울특별시 구로구 경인로 경인로 1
3151,서울특별시 구로구 경인로 경인로3길 77
3152,서울특별시 구로구 경인로 경인로3길 77
3153,"서울특별시 구로구 경인로 경인로 66
(현대백화점 앞)"
3154,"서울특별시 구로구 신도림로11길 신도림로11길 38
(세븐일레븐 앞)"
3155,"서울특별시 구로구 신도림로11길 신도림로11길 38
(세븐일레븐 앞)"
3156,서울특별시 구로구 신도림로13길 신도림로13길3
3157,"서울특별시 구로구 경인로 경인로 619
(새마을식당 앞)"
3158,"서울특별시 구로구 경인로 경인로 619
(새마을식당 앞)"
3159,"서울특별시 구로구 경인로67길 신도림동 330-6
(자율방범초소 앞)"
3160,"서울특별시 구로구 신도림로 신도림로 16
(대림1∙차아파트 503동 앞)"
3161,"서울특별시 구로구 신도림로 신도림로 16
(대림1∙차아파트 503동 앞)"
3162,"서울특별시 구로구 신도림로 신도림로 
(파리바게트 앞)"
3163,"서울특별시 구로구 신도림로 신도림로 
(파리바게트 앞)"
3164,"서울특별시 구로구 경인로67길 경인로67길 3
(푸르지오차아파트 상가 앞)"
3165,"서울특별시 구로구 신도림로 신도림로 78
(신도림중학교 앞)"
3166,"서울특별시 구로구 신도림로 신도림로 87
(동아1차아파트 10동 앞)"
3167,"서울특별시 구로구 신도림로 신도림로 67
(도야미리식당 앞)"
3168,"서울특별시 구로구 신도림로 신도림로 3
(대림5차아파트 70동 앞)"
3169,"서울특별시 구로구 신도림로 신도림로 3
(대림5차아파트 70동 앞)"
3170,"서울특별시 구로구 경인로67길 신도림동 39-
(아이파크아파트 맞은편)"
3171,서울특별시 구로구 신도림로 신도림로40
3172,서울특별시 구로구 신도림로 신도림로56-13
3173,"서울특별시 구로구 신도림로 신도림로 11
(대림3차아파트 603동 앞)"
3174,"서울특별시 구로구 신도림로 신도림로 11
(대림3차아파트 603동 앞)"
3175,"서울특별시 구로구 경인로 경인로 64
(라마다호텔 건너편)"
3176,"서울특별시 구로구 경인로 경인로 64
(라마다호텔 건너편)"
3177,"서울특별시 구로구 경인로 신도림동 437-8
(우리은행 앞)"
3178,"서울특별시 구로구 경인로65길 신도림동 646-1
(대림4차아파트 놀이터 앞)"
3179,"서울특별시 구로구 경인로61길 신도림동 385-3
(대림7차아파트 806동 앞)"
3180,"서울특별시 구로구 경인로61길 신도림동 383-16
(넥센타이어 앞)"
3181,서울특별시 구로구 경인로 버스전용차로-17001
3182,서울특별시 구로구 경인로 버스전용차로-17001
3183,서울특별시 구로구 경인로 버스전용차로-1700
3184,서울특별시 구로구 경인로 버스전용차로-1700
3185,서울특별시 구로구 경인로 버스전용차로-17003
3186,서울특별시 구로구 경인로 버스전용차로-17003
3187,서울특별시 구로구 경인로 버스전용차로-17004
